Class,Probability,RA,Dec,BP-RP,G,Parallax,Absolute Magnitude,Source ID
Subdwarf,Known Variable,307.8262918849616,1.090449945983697,-0.44399643,12.390131,2.7448350554008205,4.582712258171798,4230753789714485376
Subdwarf,Known Variable,308.9570058500074,-46.62934394328615,-0.3680935,14.920141,0.7583214863117632,4.319407807391839,6674565274623506560
Subdwarf,Known Variable,309.50378197144096,4.485612552339557,-0.3026352,14.757998,0.7140267456199323,4.0265703982198495,4233362621569490688
Subdwarf,Known Variable,309.80525363021104,20.21874631204421,-0.39969635,12.962846,1.7029592728110243,4.118867308500798,1817266534856772096
Subdwarf,Known Variable,309.9432757829982,-17.901388306443454,-0.43943405,13.278594,1.1461500568076313,3.574801401321372,6861501321001347328
Subdwarf,Known Variable,309.95450705655355,-15.959155799674392,-0.34834194,15.074607,0.7936768105348728,4.572825456877375,6863088397315654656
Subdwarf,Known Variable,309.98208806171084,-15.496550871081356,-0.32947922,14.549078,0.8689483266630212,4.244047756165337,6863175705410950016
Subdwarf,Known Variable,310.38781399621536,-17.693148077380318,-0.3838663,15.175026,0.8686851570612042,4.869338004643982,6861875051874827008
Subdwarf,Known Variable,313.254379343505,4.176384796517063,-0.34425068,14.226825,0.7709119521403105,3.661848894903331,1734533812483812736
Subdwarf,Known Variable,315.72620363166186,-19.054678368443565,-0.33546257,14.104086,1.0032323969510832,4.111093740987375,6833501737706325376
Subdwarf,Known Variable,317.67245130596257,14.433000087712148,-0.37885284,14.178232,0.9422216419871328,4.04899737686007,1759968097711823232
Subdwarf,Known Variable,319.51366879750987,14.68163290472805,-0.30440235,15.0462885,0.8927709958518376,4.799988862794406,1759463868550744576
Subdwarf,Known Variable,322.50937174401474,-23.99055700126658,-0.36182308,15.958513,0.5889842497446226,4.80903140652925,6815543349866435968
Subdwarf,Known Variable,322.8711003832664,19.86580107715061,-0.43282127,13.139815,2.6157185035085595,5.227770022896269,1787066145893240576
Subdwarf,Known Variable,323.49153841016584,-48.9674981281341,-0.42141628,15.11171,0.986934056913562,5.083150678873503,6562925846101484544
Subdwarf,Known Variable,324.00566066894805,-72.8076397039159,-0.34079266,12.341767,2.2730097286332125,4.12477347269146,6371205304939458944
Subdwarf,Known Variable,326.225606306202,-42.84675478953463,-0.41452503,13.883692,1.071694719446668,4.034047454109274,6566180331799837056
Subdwarf,Known Variable,327.80448622018594,-21.117905313056664,-0.45868683,13.000026,1.3180135305502196,3.5996253434490413,6817299093841252864
Subdwarf,Known Variable,331.0504110923714,26.418822176813286,-0.35533905,14.571572,0.7388034359981052,3.9142165328633993,1891930796082743680
Subdwarf,Known Variable,331.07550586673227,43.91922351364831,-0.07424927,13.317255,1.6111489303463518,4.352933436540873,1962471510753821312
Subdwarf,Known Variable,332.1044042532216,-43.20050697991044,-0.38922787,13.860823,1.4157212829599926,4.615711804950362,6568283285227349760
